date,repair_id,cisi,role,crop_kind,crop_stage,control_subtype,denominator_group,denominator_inclusion,match_set_id,matched_target_cisi,match_basis,source_family_key,near_duplicate_group_id,route_rank,queue_rank,volume,page_index,source_url,match_text,source_grade_status,source_page,source_page_sha256,parent_crop_sha256,image_width,image_height,xml_width,xml_height,ocr_label_coords_xml,label_box_image_coords,label_box_width,label_box_height,label_match_compactness_status,method,candidate_rank,crop_box_xyxy,crop_width,crop_height,crop_aspect_ratio,dark_pixel_fraction,component_area_downsampled,component_bbox_image_coords,component_centroid_image_coords,component_score,ocr_word_overlap_count,label_box_overlap_fraction,label_exclusion_status,candidate_preflight_status,source_crop,enhanced_crop,source_crop_sha256,enhanced_crop_sha256,notes,accepted_claims_increment,signband_pool_id,signband_like_score,signband_like_bucket,v2e_rank_within_cisi,v2e_global_rank,v2f_preflight_id,v2f_lane,v2f_candidate_status,v2f_gate_notes
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r1,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,d95f383fa62e16a2da8b257df2edd4c8c5996f96b930672124a4c3395c769de9,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,132|1728|1368|2182,1236,454,2.722467,0.599764,307717,164|1750|1336|2160,750|1955,1039584.459459,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,d1da6d3f333f14b727ea65cef4245708ca07d5e329786d5b725e888f171a2e3f,034f1ac7bbeb6fa8bc8f3a25707670dfc83aeaf237ebcf51b2f363771dfc4768,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,4,1,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r1,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,d95f383fa62e16a2da8b257df2edd4c8c5996f96b930672124a4c3395c769de9,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,21,136|1228|1368|1540,1232,312,3.948718,0.457576,154845,168|1250|1336|1534,752|1384,178598.615917,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_21_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_21_above_label_wide_darkrow_above_cluster_enhanced_x2.png,7dfbb1075dfdea1c40cea5d94e3f87178456c23b732b2ed35fba86bd483508ca,caffc6761a8ea830c426a967760903412996ae474378eceab860e7c0106a1c58,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,5,2,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r1,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,d95f383fa62e16a2da8b257df2edd4c8c5996f96b930672124a4c3395c769de9,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,22,132|2410|1368|2892,1236,482,2.564315,0.513559,290439,164|2432|1336|2870,750|2651,722485.074627,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_22_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_22_below_label_wide_darkrow_below_cluster_enhanced_x2.png,c20d1dca0c400c6476d0c6bf46433584513c0ddb73631b3ef8ae986a746f3fd8,9d2d253490c2f084f933f73a563a6056a9e892308b470c2f205ec3c84ff709ad,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,6,3,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r1,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,d95f383fa62e16a2da8b257df2edd4c8c5996f96b930672124a4c3395c769de9,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,23,128|3096|812|3272,684,176,3.886364,0.640268,65819,160|3118|780|3250,470|3184,70394.652406,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_23_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_23_below_label_wide_darkrow_below_cluster_enhanced_x2.png,225c1d6b8df5380c7bef2a95d826f02a3e4e3bdb065ccf95bec53fa4317d91ca,27a1837a71f78ce07e01256047687d88481f001b45547c572e0bda4b74adb40d,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,7,4,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r2,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,2,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_2.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,95def038de6184f8da0ea05b05b98882390bf6b4cffd0dd18cfa2fb0d1f2649a,3252,4538,3252,4538,641|2894|772|2934,641|2894|772|2934,131,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,132|2410|1128|2846,996,436,2.284404,0.653426,265855,164|2432|1096|2824,630|2628,926324.041812,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,44fdc478cf9f5bf0fc7262300b97e10d74a3ad935515c5f0f72682d7b09b99fe,38ecafce5cffce722ff6d4ad2276e05cb5a206b5cd21f9cb93563603290316be,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,15,5,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r2,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,2,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_2.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,95def038de6184f8da0ea05b05b98882390bf6b4cffd0dd18cfa2fb0d1f2649a,3252,4538,3252,4538,641|2894|772|2934,641|2894|772|2934,131,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,21,132|1892|1184|2224,1052,332,3.168675,0.667026,212023,164|1914|1152|2202,658|2058,247401.400233,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_21_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_21_above_label_wide_darkrow_above_cluster_enhanced_x2.png,667c372001b3378e96f5c5c348c0d0b37ba0afdd05707aba7007ed1f24252280,114c32c58eee9427707a592c1681e388de59f3289d4a07e8dfcbcefe5ccac4c3,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,16,6,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1310,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,M-1310|cisi_pakistan|n202|r1,M-1310,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n202,,1,10,cisi_pakistan,202,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,M 1310,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/10_M_1310_cisi_pakistan_n202_1.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,1e437592e34a0c1721b48a9ecb258c81e882ada8ccc20c968af850ec58bd4365,3236,4566,3236,4566,1495|2419|1657|2459,1495|2419|1657|2459,162,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,903|1954|2249|2371,1346,417,3.227818,0.606399,316937,935|1976|2217|2349,1576|2162,1142115.315315,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,b7e53c00a1b9c9bcf0bf93c28c298f4327dc0e6951a9ad7fc93301f34b32483a,d6ff9af7e242f146403457b1e8e2aba1ab24a02fbb3192d1c81606c475a4de99,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,4,7,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1310,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,M-1310|cisi_pakistan|n202|r1,M-1310,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n202,,1,10,cisi_pakistan,202,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,M 1310,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/10_M_1310_cisi_pakistan_n202_1.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,1e437592e34a0c1721b48a9ecb258c81e882ada8ccc20c968af850ec58bd4365,3236,4566,3236,4566,1495|2419|1657|2459,1495|2419|1657|2459,162,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,21,903|1417|2249|1833,1346,416,3.235577,0.674875,354174,935|1439|2217|1811,1576|1625,434569.325153,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_21_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_21_above_label_wide_darkrow_above_cluster_enhanced_x2.png,06c75e998041cc50a941c51ea1b50afcea752f239c108cc8618fcf6d712ca9f6,e866999cf25024be1485a61d6dbf1e0a5cad6558998a149a52da2060124f9ca3,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,5,8,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1310,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,M-1310|cisi_pakistan|n202|r2,M-1310,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n202,,2,10,cisi_pakistan,202,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,M-1310,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/10_M_1310_cisi_pakistan_n202_2.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,fe5e7840fcaeb89bb5c0bcc1f59a1a240f6b0cb3c4b4fc36aea658a0516e8bc6,3236,4566,3236,4566,1452|4322|1608|4362,1452|4322|1608|4362,156,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,1104|4000|1968|4274,864,274,3.153285,0.702141,149221,1136|4022|1936|4252,1536|4137,724373.786408,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r2_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r2_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,ac20b5ae8cbfc153db5180e99b5ccf6232c3c0d5d48a8911fe520d1cde72ef86,0e9e12586434769abc7d5d38ba088299fa8f50491c4090ea097b93a4d77026f9,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,15,9,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1310,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,M-1310|cisi_pakistan|n202|r2,M-1310,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n202,,2,10,cisi_pakistan,202,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,M-1310,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/10_M_1310_cisi_pakistan_n202_2.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,fe5e7840fcaeb89bb5c0bcc1f59a1a240f6b0cb3c4b4fc36aea658a0516e8bc6,3236,4566,3236,4566,1452|4322|1608|4362,1452|4322|1608|4362,156,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,21,1112|3576|1971|3872,859,296,2.902027,0.645966,164237,1144|3598|1939|3850,1542|3724,265326.332795,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r2_21_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r2_21_above_label_wide_darkrow_above_cluster_enhanced_x2.png,9787e19753ed922906dbb62c5f340b3a9ed076775e2d40a2233f09ab8bd1c362,36a0bf6f81e43f24adf90c0c936666e1c1ddea4e70eb10e8d0e79786e392aff8,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,16,10,directionality_homogeneous_signband_packet_v2f_preflight,strict_v2e_reuse_compact_signband_strip,strict_reuse_candidate_requires_human_visual_qc,strict_reuse_candidate_requires_human_visual_qc
